journal_id,paper_id
0,57195
344,57196
177,57197
156,57198
0,57199
36,57200
42,57201
72,57202
590,57203
20,57204
279,57205
62,57206
242,57207
88,57208
2,57209
1,57210
215,57211
10,57212
20,57213
1,57214
35,57215
43,57216
150,57217
2,57218
197,57219
86,57221
8,57222
26,57223
198,57224
1,57225
93,57226
42,57227
78,57228
12,57229
1,57230
42,57231
2,57232
113,57233
8,57234
57,57235
187,57236
190,57237
328,57238
464,57239
1029,57240
20,57241
55,57242
181,57243
84,57244
121,57245
394,57246
15,57247
280,57248
189,57249
6,57250
12,57251
10,57252
32,57253
202,57254
68,57255
1174,57256
146,57257
57,57258
13,57259
36,57260
70,57262
37,57263
24,57264
48,57265
520,57266
29,57267
1,57268
11,57269
79,57270
602,57271
7,57272
10,57273
2352,57274
133,57275
155,57276
3,57277
8,57278
1,57279
85,57280
65,57281
126,57282
83,57283
126,57284
52,57285
23,57286
185,57287
3,57288
1,57290
16,57291
102,57292
106,57293
125,57294
4,57295
42,57296
10,57297
4,57298
39,57299
184,57300
74,57301
263,57302
57,57303
19,57304
2,57305
19,57306
153,57307
1,57308
5,57309
12,57310
402,57311
2353,57312
2,57313
209,57314
1104,57315
51,57316
2,57317
67,57318
276,57319
456,57320
15,57321
19,57322
581,57323
8,57324
2,57325
9,57326
7,57327
2,57328
16,57329
33,57330
43,57331
78,57332
25,57333
8,57334
33,57335
142,57336
715,57337
26,57338
193,57339
47,57340
275,57341
76,57342
22,57343
35,57344
2354,57345
26,57346
6,57347
0,57348
36,57349
11,57350
1060,57351
196,57352
28,57353
60,57354
45,57355
67,57356
102,57357
226,57358
2355,57359
4,57360
6,57361
8,57362
309,57363
20,57364
133,57365
44,57366
391,57367
12,57368
25,57369
33,57370
55,57371
24,57372
249,57373
10,57374
12,57375
10,57376
41,57377
11,57378
1211,57379
39,57380
0,57381
272,57382
2,57383
294,57384
509,57385
114,57387
4,57388
102,57389
43,57390
2356,57391
35,57393
480,57394
54,57395
1113,57396
91,57397
3,57398
16,57399
5,57400
0,57401
2,57402
23,57403
421,57404
40,57405
269,57406
6,57407
22,57408
217,57409
638,57410
52,57412
31,57413
10,57414
773,57415
557,57416
220,57417
20,57418
71,57419
96,57420
46,57421
17,57422
4,57423
20,57424
10,57425
14,57426
0,57427
18,57428
3,57429
115,57430
0,57431
1,57432
219,57433
40,57434
12,57435
240,57436
162,57437
190,57438
23,57439
55,57440
716,57441
22,57443
10,57444
11,57445
2,57446
23,57447
3,57448
66,57449
0,57450
60,57451
154,57452
1,57453
6,57454
4,57455
686,57456
76,57457
12,57458
56,57459
14,57460
251,57461
1,57462
14,57463
75,57464
258,57465
4,57466
46,57467
10,57468
173,57469
3,57470
352,57471
41,57472
203,57473
2,57474
17,57475
30,57476
4,57477
39,57478
87,57479
70,57480
102,57481
93,57482
32,57483
105,57484
78,57485
34,57486
76,57487
10,57488
42,57489
21,57490
26,57491
6,57492
241,57493
63,57494
243,57495
39,57496
192,57497
10,57498
40,57499
32,57500
133,57501
68,57502
55,57503
291,57504
15,57505
17,57506
90,57507
143,57508
836,57509
999,57510
399,57511
408,57512
18,57513
116,57514
80,57515
231,57516
9,57517
36,57518
118,57519
214,57520
90,57521
10,57522
2,57523
72,57524
287,57525
82,57526
52,57527
74,57528
98,57529
5,57530
40,57531
2358,57532
162,57533
27,57534
30,57535
25,57536
12,57537
92,57538
518,57539
11,57540
45,57541
26,57542
306,57543
29,57544
183,57545
10,57546
0,57547
139,57548
64,57549
3,57550
5,57551
74,57552
481,57553
1155,57554
9,57555
554,57556
39,57557
5,57558
0,57559
70,57560
60,57561
28,57562
34,57563
13,57564
108,57565
2,57566
0,57567
9,57568
2,57569
67,57570
997,57571
147,57572
283,57573
230,57574
6,57575
226,57576
613,57577
3,57578
29,57579
121,57580
76,57581
1069,57582
18,57583
96,57584
82,57585
15,57586
184,57587
129,57588
11,57589
65,57590
71,57591
88,57592
3,57593
2,57594
20,57595
14,57596
66,57597
231,57598
153,57599
206,57600
5,57601
451,57602
103,57603
1418,57604
24,57605
65,57606
106,57607
27,57608
3,57609
58,57610
32,57611
43,57612
383,57613
19,57614
1,57615
11,57616
4,57617
810,57618
94,57619
2,57620
107,57621
1,57622
5,57623
2359,57624
250,57625
50,57626
249,57627
6,57628
41,57629
11,57631
8,57632
95,57633
128,57634
447,57635
1,57636
38,57637
1,57638
0,57639
1108,57640
91,57641
15,57642
2,57643
88,57644
282,57645
37,57646
146,57647
58,57648
71,57649
7,57650
21,57651
25,57652
23,57653
12,57654
9,57655
10,57656
14,57657
1,57658
118,57659
189,57660
28,57661
2,57662
0,57663
11,57664
16,57665
984,57666
34,57667
87,57668
57,57669
263,57670
3,57671
2,57672
3,57673
97,57674
280,57675
108,57677
14,57678
2,57679
143,57680
37,57681
11,57682
62,57683
185,57684
6,57685
8,57686
80,57687
34,57688
37,57689
41,57690
6,57691
462,57692
66,57693
0,57694
20,57695
80,57696
68,57697
133,57698
22,57699
65,57700
9,57701
377,57702
146,57703
66,57704
20,57705
44,57706
108,57707
161,57708
2,57709
18,57710
203,57712
217,57713
468,57714
7,57715
131,57716
20,57717
1,57718
83,57719
197,57720
0,57721
7,57722
33,57723
27,57724
19,57725
141,57726
2,57727
18,57728
93,57729
2,57730
9,57731
810,57732
1428,57733
18,57734
12,57735
210,57736
29,57737
5,57738
19,57739
56,57740
108,57741
229,57742
27,57743
16,57744
5,57745
32,57746
24,57747
43,57748
736,57749
14,57750
0,57751
78,57752
636,57753
3,57754
62,57755
93,57756
2360,57757
491,57758
104,57759
50,57760
841,57761
42,57762
357,57763
130,57764
52,57765
18,57766
29,57767
0,57768
228,57769
215,57770
3,57771
25,57772
48,57773
24,57775
53,57776
65,57777
28,57778
190,57779
14,57780
0,57781
225,57782
89,57783
679,57784
3,57785
40,57786
13,57787
24,57788
25,57789
78,57790
457,57791
8,57792
10,57793
14,57794
343,57795
131,57796
75,57797
526,57798
6,57799
23,57800
16,57801
39,57802
5,57803
73,57804
19,57805
19,57806
723,57807
5,57808
103,57809
18,57810
113,57811
340,57812
58,57813
775,57814
54,57815
5,57816
25,57817
35,57818
146,57819
276,57820
18,57821
9,57822
32,57823
171,57824
188,57825
312,57826
35,57827
163,57828
66,57829
249,57830
156,57831
28,57832
91,57833
546,57834
21,57835
10,57836
696,57837
74,57838
2347,57839
351,57840
63,57841
179,57842
187,57843
53,57844
66,57845
8,57846
48,57847
245,57848
7,57849
5,57850
68,57851
3,57852
125,57853
26,57854
2330,57855
28,57856
15,57857
52,57858
1,57859
52,57860
197,57861
203,57862
80,57863
388,57864
28,57865
1,57866
3,57867
57,57868
158,57869
9,57870
88,57871
79,57872
57,57873
174,57874
45,57875
97,57876
102,57877
50,57878
35,57879
473,57880
2,57881
206,57882
14,57883
68,57884
141,57885
5,57886
81,57887
18,57888
83,57889
5,57890
355,57891
0,57892
94,57893
15,57894
13,57895
10,57896
18,57897
19,57898
31,57899
29,57900
18,57901
3,57903
4,57904
16,57905
3,57906
3,57907
58,57908
20,57909
72,57910
36,57911
96,57912
147,57913
52,57914
1,57915
65,57916
686,57917
17,57918
35,57919
99,57920
336,57921
105,57922
49,57923
53,57924
66,57925
374,57926
34,57927
34,57928
26,57929
136,57930
29,57931
0,57932
785,57933
139,57934
44,57935
302,57936
6,57937
41,57938
2,57939
13,57940
406,57941
0,57942
1,57943
19,57944
133,57945
106,57946
287,57947
6,57948
77,57949
36,57950
158,57951
46,57952
92,57953
4,57954
25,57955
154,57956
6,57957
42,57958
48,57959
424,57960
86,57961
42,57962
235,57964
7,57965
79,57966
42,57967
57,57968
110,57969
149,57970
195,57971
515,57972
103,57973
60,57974
21,57975
0,57976
27,57977
7,57978
336,57979
9,57980
11,57981
325,57982
26,57983
6,57984
6,57985
109,57986
258,57987
139,57988
53,57989
8,57990
20,57991
18,57992
36,57993
142,57994
1,57995
75,57996
55,57997
58,57998
2,57999
77,58000
68,58001
30,58002
14,58003
512,58004
25,58005
1,58006
138,58007
20,58008
148,58009
15,58010
17,58011
2,58012
2,58013
438,58014
43,58015
15,58016
226,58017
51,58018
60,58019
14,58020
21,58021
87,58022
64,58023
153,58024
1,58025
45,58026
4,58027
526,58028
136,58029
28,58030
2,58031
5,58032
9,58033
26,58034
39,58035
38,58036
0,58037
19,58038
1,58039
39,58040
11,58041
28,58042
13,58043
32,58044
697,58045
247,58046
0,58047
69,58048
497,58049
1,58050
141,58051
4,58052
66,58053
243,58054
168,58055
855,58056
1573,58057
38,58058
22,58059
156,58060
3,58061
14,58062
47,58063
23,58064
102,58065
29,58066
50,58067
273,58068
551,58069
15,58070
306,58071
105,58072
19,58073
343,58074
394,58075
281,58076
0,58077
6,58078
30,58079
125,58080
272,58081
254,58082
268,58083
214,58084
3,58085
60,58086
18,58087
20,58088
314,58089
0,58090
9,58091
381,58092
53,58093
58,58094
433,58095
23,58096
83,58097
28,58098
1,58099
67,58100
179,58101
210,58102
33,58103
67,58104
44,58105
34,58106
38,58107
1,58108
64,58109
120,58110
40,58111
44,58112
176,58113
127,58114
72,58115
5,58116
15,58117
51,58118
1574,58119
189,58120
48,58121
102,58123
7,58124
26,58125
12,58126
5,58127
587,58128
279,58129
48,58130
108,58131
37,58132
18,58133
262,58134
171,58135
63,58136
500,58137
36,58138
36,58139
64,58140
6,58141
149,58142
22,58144
1,58145
20,58147
203,58148
343,58149
231,58150
39,58151
378,58152
128,58153
253,58154
56,58155
22,58156
137,58157
11,58158
3,58159
6,58160
95,58161
3,58162
38,58163
123,58164
193,58165
27,58166
20,58167
12,58168
90,58169
34,58170
8,58171
1,58172
375,58173
1,58174
36,58175
2,58176
83,58177
25,58178
73,58179
0,58180
133,58181
8,58182
25,58183
13,58184
35,58185
29,58186
51,58187
232,58188
785,58189
90,58190
0,58191
15,58192
27,58193
4,58194
0,58195
0,58196
8,58197
22,58198
48,58199
130,58200
7,58201
19,58202
123,58203
66,58204
2,58205
30,58206
2,58207
0,58208
15,58209
45,58210
66,58211
6,58212
10,58213
27,58214
394,58215
24,58216
9,58217
18,58218
25,58219
2,58220
24,58221
140,58223
63,58224
496,58225
88,58226
77,58227
60,58228
1,58229
164,58230
51,58231
331,58232
20,58233
73,58234
18,58235
9,58236
25,58237
9,58238
157,58239
236,58240
204,58241
60,58242
7,58243
114,58244
23,58245
68,58246
18,58247
11,58248
379,58249
5,58250
3,58251
44,58252
5,58253
77,58254
7,58255
1,58256
1,58257
14,58258
98,58259
2,58260
1174,58261
17,58262
87,58263
1285,58264
16,58265
155,58266
277,58267
81,58268
25,58269
48,58270
94,58271
27,58272
62,58273
64,58274
276,58275
88,58276
26,58277
7,58278
48,58279
1,58280
12,58281
141,58282
44,58283
61,58284
104,58285
59,58286
1,58287
34,58288
101,58289
378,58290
446,58291
398,58292
1,58293
185,58294
14,58295
18,58296
6,58297
25,58298
49,58299
36,58300
21,58301
3,58302
41,58303
17,58304
3,58305
37,58306
18,58307
40,58308
2,58309
236,58310
124,58311
0,58312
74,58313
562,58315
1,58316
2315,58317
20,58318
8,58319
20,58320
49,58321
2,58322
9,58323
42,58324
348,58325
188,58326
19,58327
6,58328
102,58329
10,58330
4,58331
46,58332
2329,58333
37,58334
979,58335
74,58336
17,58337
5,58338
1124,58339
3,58340
11,58341
174,58342
63,58343
111,58344
33,58345
90,58346
77,58347
61,58348
69,58349
503,58350
81,58351
233,58352
7,58353
391,58354
4,58355
21,58356
3,58357
12,58358
14,58359
209,58360
2,58361
50,58362
80,58363
2,58364
11,58365
38,58366
38,58367
883,58368
42,58369
365,58370
1,58371
146,58372
70,58373
167,58374
189,58375
30,58376
17,58377
468,58378
0,58379
341,58380
2,58381
92,58382
63,58383
104,58384
1,58385
4,58386
84,58387
15,58388
24,58389
4,58390
207,58391
25,58392
98,58393
113,58394
23,58395
207,58396
55,58397
11,58398
246,58399
2301,58400
2,58401
106,58402
59,58403
63,58404
16,58405
163,58406
20,58407
8,58408
67,58409
51,58410
18,58411
16,58412
12,58413
3,58414
258,58415
68,58416
295,58417
2,58418
52,58419
48,58420
4,58421
16,58422
51,58423
485,58424
273,58425
15,58426
71,58427
54,58428
3,58429
78,58430
198,58431
54,58432
19,58433
38,58434
4,58435
82,58436
110,58437
19,58438
29,58439
107,58440
300,58441
84,58442
39,58443
0,58444
210,58445
24,58446
0,58447
82,58448
66,58449
210,58450
37,58451
61,58452
96,58453
93,58454
314,58455
52,58456
47,58457
38,58458
328,58459
0,58460
167,58461
420,58462
21,58463
103,58464
55,58465
57,58466
71,58467
294,58468
280,58469
513,58471
183,58472
10,58473
1125,58474
97,58475
590,58476
28,58477
28,58478
173,58479
12,58480
360,58481
27,58482
46,58483
2302,58484
4,58485
59,58486
44,58487
299,58488
332,58489
94,58490
68,58491
29,58492
3,58493
20,58494
491,58495
10,58496
0,58497
118,58498
39,58499
139,58500
0,58501
357,58502
1,58503
10,58504
92,58505
151,58506
109,58508
68,58509
72,58510
355,58511
386,58512
57,58513
234,58514
8,58515
2303,58516
147,58517
951,58518
26,58519
14,58520
4,58521
10,58522
2,58523
31,58524
119,58525
3,58526
2,58528
20,58529
1,58530
25,58531
61,58532
89,58533
2,58534
3,58535
0,58536
314,58537
278,58538
12,58539
162,58540
21,58541
211,58542
7,58543
40,58544
46,58545
157,58546
3,58547
4,58548
60,58549
81,58550
291,58551
16,58552
77,58553
70,58554
253,58555
5,58556
0,58557
110,58558
30,58559
4,58560
25,58561
51,58562
8,58563
50,58564
420,58565
1129,58566
105,58567
3,58568
7,58569
28,58570
35,58571
150,58572
122,58573
10,58574
6,58575
201,58576
719,58577
562,58578
10,58579
27,58580
237,58581
169,58582
29,58583
44,58584
219,58585
134,58586
28,58587
393,58588
2,58589
1241,58590
107,58591
22,58592
125,58593
317,58594
371,58595
184,58596
97,58597
173,58598
45,58599
14,58600
88,58601
18,58602
531,58603
13,58604
88,58605
49,58606
71,58607
290,58608
27,58609
14,58610
63,58611
31,58612
408,58613
60,58614
1,58615
16,58616
12,58617
10,58618
99,58619
158,58620
38,58621
218,58622
162,58623
80,58624
29,58625
44,58626
63,58627
84,58628
7,58629
7,58630
16,58631
317,58632
422,58633
202,58634
57,58635
2,58636
170,58637
84,58638
15,58639
42,58640
0,58641
57,58642
10,58643
56,58644
17,58645
16,58646
5,58647
267,58648
100,58649
82,58650
675,58651
92,58652
216,58653
186,58654
2,58655
23,58656
50,58657
67,58658
1439,58659
20,58660
12,58661
36,58662
589,58663
95,58664
52,58665
26,58666
97,58667
206,58668
180,58670
2305,58671
108,58672
7,58673
51,58674
4,58675
41,58676
58,58677
117,58678
20,58679
1,58680
283,58682
360,58683
8,58684
24,58685
142,58686
3,58687
10,58688
63,58689
49,58690
2,58691
38,58692
126,58693
17,58694
118,58695
16,58696
67,58697
23,58698
3,58699
331,58700
80,58701
0,58702
77,58703
208,58704
360,58705
44,58706
30,58707
1364,58708
36,58709
2306,58710
93,58711
128,58712
258,58713
184,58714
19,58715
47,58716
29,58717
341,58718
9,58719
80,58720
79,58721
0,58722
2,58723
46,58724
186,58725
163,58726
140,58727
94,58728
60,58729
77,58730
1,58731
51,58732
27,58733
5,58734
2,58735
43,58736
200,58737
81,58738
18,58739
103,58740
80,58741
98,58742
129,58743
60,58744
89,58745
29,58746
5,58747
19,58748
26,58749
42,58750
38,58751
51,58752
156,58753
11,58754
237,58755
16,58756
8,58757
100,58758
179,58759
3,58760
104,58761
58,58762
2307,58763
13,58764
72,58765
7,58766
2,58767
6,58768
2,58769
9,58770
430,58771
40,58772
12,58773
40,58774
69,58775
64,58776
77,58777
6,58778
449,58779
5,58780
255,58781
101,58782
188,58783
465,58784
50,58785
20,58786
155,58787
87,58788
60,58789
13,58790
49,58791
71,58792
101,58793
198,58794
2,58795
3,58796
36,58797
353,58798
17,58799
62,58800
169,58801
228,58802
4,58803
51,58804
26,58805
0,58806
112,58807
7,58808
1158,58809
450,58810
332,58811
98,58812
113,58813
2308,58814
71,58815
76,58816
268,58817
12,58818
91,58819
11,58820
21,58821
9,58822
19,58823
503,58824
161,58825
28,58826
109,58827
5,58828
12,58829
779,58830
90,58831
18,58832
5,58833
1108,58834
99,58835
24,58836
111,58837
1145,58838
189,58839
327,58840
42,58841
138,58842
47,58843
20,58844
54,58845
140,58846
92,58847
6,58848
83,58849
15,58850
15,58851
93,58852
22,58853
39,58854
107,58855
14,58856
409,58857
5,58858
48,58859
37,58860
8,58861
822,58862
41,58863
27,58864
5,58865
260,58866
391,58867
58,58868
78,58869
104,58870
182,58871
22,58872
26,58873
281,58874
5,58875
4,58876
16,58877
295,58878
0,58879
14,58880
16,58881
9,58882
8,58883
19,58884
25,58885
16,58886
225,58887
24,58888
23,58889
58,58890
0,58891
514,58892
12,58893
169,58894
16,58895
920,58896
6,58897
163,58898
11,58899
69,58900
38,58901
16,58902
2,58903
47,58904
437,58905
49,58906
207,58907
43,58908
208,58909
3,58910
37,58911
6,58912
145,58913
25,58914
172,58915
19,58916
12,58917
31,58918
228,58919
1,58920
101,58921
99,58922
41,58923
2,58924
111,58925
3,58926
370,58927
1322,58928
7,58929
3,58931
49,58932
2,58933
134,58934
77,58935
0,58936
42,58937
109,58938
50,58939
68,58940
419,58941
3,58942
78,58943
1,58944
138,58945
17,58946
29,58947
48,58948
13,58949
54,58950
212,58951
75,58952
12,58953
42,58954
4,58955
56,58956
71,58957
79,58958
61,58959
21,58960
164,58961
40,58962
33,58963
95,58964
149,58965
367,58966
6,58967
42,58968
0,58969
18,58970
101,58971
50,58972
6,58973
108,58974
8,58975
7,58976
97,58977
133,58978
307,58979
188,58980
6,58981
34,58982
94,58983
64,58984
2,58985
24,58986
205,58987
0,58988
9,58989
187,58990
1,58991
306,58992
186,58993
62,58994
221,58996
34,58997
4,58998
48,58999
24,59000
2,59001
35,59002
106,59003
529,59004
5,59005
13,59006
248,59007
2,59008
33,59009
33,59010
53,59011
1,59012
1,59013
44,59014
323,59015
9,59016
817,59017
40,59018
165,59019
27,59020
0,59021
0,59022
6,59023
11,59024
10,59025
15,59026
16,59027
17,59028
103,59029
35,59030
25,59031
20,59032
16,59033
15,59034
61,59035
162,59036
2,59037
11,59038
13,59039
677,59040
1,59041
966,59042
4,59043
1,59044
46,59045
28,59046
181,59047
79,59048
40,59049
1,59050
5,59051
89,59052
42,59053
16,59054
127,59055
640,59056
2309,59057
0,59058
287,59059
466,59060
4,59061
12,59062
24,59063
163,59064
16,59065
14,59066
16,59067
8,59068
111,59069
24,59070
243,59071
7,59072
82,59073
56,59074
2,59075
20,59076
36,59077
4,59078
22,59079
18,59080
27,59081
123,59082
45,59083
55,59084
104,59085
136,59086
19,59087
419,59088
10,59089
1,59090
134,59091
6,59092
28,59093
140,59094
69,59095
232,59096
230,59097
308,59098
18,59099
98,59100
14,59101
198,59102
3,59103
0,59104
131,59105
102,59106
5,59107
26,59108
3,59109
98,59110
9,59111
59,59112
97,59113
165,59114
2,59115
24,59116
4,59117
116,59118
4,59119
1307,59120
461,59121
680,59122
17,59123
5,59124
655,59125
58,59126
1,59127
15,59128
118,59129
35,59130
18,59131
147,59132
24,59133
76,59134
82,59135
57,59136
11,59137
26,59138
226,59139
123,59140
0,59141
4,59142
13,59143
64,59144
49,59145
89,59146
17,59147
36,59148
506,59149
17,59150
67,59151
18,59152
23,59153
0,59154
257,59155
14,59156
14,59157
74,59158
54,59159
55,59160
127,59161
104,59162
26,59163
6,59164
227,59165
296,59166
40,59167
15,59168
4,59169
94,59170
11,59171
51,59172
199,59173
2,59174
92,59175
17,59176
104,59177
105,59178
181,59179
59,59180
174,59181
429,59182
43,59183
48,59184
0,59185
62,59186
1164,59187
136,59189
19,59190
276,59191
21,59192
42,59193
39,59194
379,59195
322,59196
0,59197
5,59198
181,59199
6,59200
101,59201
12,59202
27,59203
58,59204
190,59205
4,59206
80,59207
2,59208
167,59209
4,59210
262,59211
3,59212
355,59213
107,59214
11,59215
34,59216
2,59217
357,59218
57,59219
45,59220
1,59221
149,59222
8,59223
18,59224
151,59225
6,59226
3,59227
88,59228
968,59229
12,59230
490,59231
109,59232
342,59233
4,59234
50,59235
20,59236
44,59237
64,59238
493,59239
302,59240
43,59241
47,59242
290,59243
526,59244
36,59245
8,59246
504,59247
1,59248
61,59249
12,59250
48,59251
31,59252
60,59253
8,59254
234,59255
70,59256
0,59257
147,59258
53,59259
317,59260
20,59261
1,59262
32,59263
8,59264
33,59266
258,59267
163,59268
6,59269
2,59270
113,59271
458,59272
0,59273
110,59274
52,59275
11,59276
50,59277
15,59278
26,59280
1346,59281
5,59282
1078,59283
42,59284
45,59285
73,59286
41,59287
7,59288
81,59289
87,59290
6,59291
133,59292
121,59293
101,59294
29,59295
11,59296
3,59297
74,59298
411,59299
60,59300
31,59301
84,59302
20,59303
10,59304
118,59305
8,59306
33,59307
10,59308
6,59309
27,59310
147,59311
139,59312
82,59313
27,59314
31,59315
22,59316
4,59317
2,59318
74,59319
0,59320
34,59321
110,59322
30,59323
120,59324
32,59325
117,59326
189,59327
702,59328
22,59329
5,59330
10,59331
3,59332
9,59333
6,59334
5,59335
109,59336
62,59337
10,59338
25,59339
3,59340
12,59341
382,59342
888,59343
15,59344
54,59345
106,59346
56,59347
37,59348
25,59349
10,59350
5,59351
43,59352
29,59353
127,59354
29,59355
32,59356
178,59357
214,59358
18,59359
19,59360
2,59361
71,59362
1,59363
33,59364
97,59365
433,59366
5,59367
19,59368
403,59369
12,59370
3,59371
30,59372
21,59373
22,59374
25,59375
71,59376
70,59377
142,59378
33,59379
168,59380
213,59381
101,59382
218,59383
49,59384
182,59385
264,59386
17,59387
3,59388
18,59389
4,59390
77,59391
5,59392
19,59393
0,59394
113,59395
763,59396
25,59397
115,59398
137,59399
110,59400
3,59401
56,59402
249,59403
114,59404
1,59405
61,59406
21,59407
424,59408
16,59410
15,59411
12,59412
59,59413
64,59414
17,59415
3,59416
2,59417
25,59418
96,59419
0,59420
276,59421
35,59422
1563,59424
502,59425
0,59426
61,59427
44,59428
67,59429
0,59430
0,59431
135,59432
9,59433
108,59434
132,59435
4,59436
26,59437
175,59438
99,59439
23,59440
269,59441
7,59442
44,59443
96,59445
20,59446
0,59447
76,59448
410,59449
780,59450
119,59451
10,59452
320,59453
167,59454
117,59455
18,59456
532,59457
19,59458
66,59459
611,59460
80,59461
0,59462
357,59463
162,59464
47,59465
74,59466
71,59467
9,59468
6,59469
53,59470
6,59471
160,59472
8,59473
516,59474
33,59475
0,59476
291,59477
528,59478
82,59479
34,59480
970,59481
4,59482
36,59483
271,59484
26,59485
243,59486
21,59487
23,59488
908,59489
76,59490
61,59491
2,59492
9,59493
14,59494
15,59495
10,59496
2310,59497
77,59498
82,59499
110,59500
0,59501
17,59502
46,59503
60,59504
28,59505
162,59506
99,59507
72,59508
191,59509
599,59510
915,59511
6,59512
177,59513
2,59514
5,59515
12,59516
46,59517
82,59518
5,59519
94,59520
270,59521
38,59522
52,59523
2,59524
36,59525
21,59526
44,59527
403,59528
3,59529
0,59530
8,59531
9,59532
171,59533
8,59534
63,59535
9,59536
34,59537
16,59538
492,59539
407,59540
0,59541
21,59542
24,59543
100,59544
118,59545
3,59546
70,59547
55,59548
357,59549
86,59550
36,59551
5,59552
39,59553
90,59554
147,59555
20,59556
10,59558
792,59559
11,59560
9,59562
486,59563
55,59564
14,59565
57,59566
59,59567
160,59568
13,59569
8,59571
454,59572
72,59574
108,59575
68,59576
3,59577
18,59578
42,59579
86,59580
191,59581
5,59582
19,59583
10,59584
80,59585
416,59586
0,59587
7,59588
11,59589
239,59590
24,59591
47,59592
1320,59593
0,59595
31,59596
40,59597
93,59598
152,59599
1,59600
20,59601
43,59602
23,59603
15,59604
166,59605
12,59606
6,59607
190,59608
164,59609
112,59610
42,59611
34,59612
0,59613
6,59614
15,59615
50,59616
325,59617
43,59618
363,59619
179,59620
118,59621
46,59622
45,59623
52,59624
98,59625
146,59626
410,59627
11,59628
7,59629
59,59630
205,59631
2,59632
157,59633
83,59634
39,59635
41,59636
169,59638
34,59639
63,59640
505,59641
0,59642
39,59643
2311,59645
115,59646
7,59647
352,59648
2,59649
107,59650
21,59651
50,59652
280,59653
517,59654
102,59655
89,59656
1,59657
80,59658
9,59659
691,59660
188,59661
25,59662
2312,59664
12,59665
119,59666
44,59667
7,59668
71,59669
142,59670
18,59671
136,59672
0,59673
85,59674
61,59675
13,59676
22,59677
31,59678
8,59679
63,59680
12,59681
74,59682
131,59683
42,59684
56,59685
87,59686
21,59687
18,59688
7,59689
43,59690
118,59691
10,59692
11,59693
62,59694
5,59695
8,59696
88,59697
0,59698
211,59699
24,59700
20,59701
212,59702
1,59703
990,59704
8,59705
445,59706
233,59707
66,59708
98,59709
164,59710
54,59711
3,59712
15,59713
54,59714
5,59715
387,59716
7,59717
86,59718
148,59719
85,59720
180,59721
13,59722
141,59723
19,59724
49,59725
384,59726
31,59727
5,59728
25,59729
38,59730
0,59731
6,59732
10,59733
211,59734
155,59735
9,59736
1,59737
21,59738
52,59739
8,59740
358,59741
88,59742
2,59743
16,59744
159,59745
2,59746
6,59747
40,59748
53,59749
225,59750
18,59751
39,59752
2,59753
36,59754
36,59755
116,59756
496,59757
7,59758
21,59759
30,59760
56,59761
65,59762
130,59764
559,59765
274,59766
73,59767
18,59768
1,59769
16,59770
4,59771
14,59772
58,59773
39,59774
64,59775
59,59776
31,59777
852,59778
2,59779
39,59780
97,59781
2,59782
43,59783
5,59784
64,59785
3,59786
36,59787
21,59788
7,59789
4,59790
479,59791
256,59792
107,59793
167,59794
0,59795
15,59796
70,59797
27,59798
2,59799
29,59800
56,59801
82,59802
179,59803
14,59804
27,59805
2,59806
117,59807
24,59808
68,59809
54,59810
72,59811
33,59812
46,59813
68,59814
9,59815
82,59816
1129,59817
54,59818
135,59819
6,59820
17,59822
52,59823
77,59824
7,59825
54,59826
0,59827
350,59828
0,59829
93,59830
123,59831
29,59832
4,59833
672,59834
70,59835
14,59836
59,59837
714,59838
477,59839
489,59840
11,59841
135,59842
4,59843
811,59844
113,59845
105,59846
40,59847
100,59849
9,59850
30,59851
122,59852
1,59853
2,59854
6,59855
71,59856
11,59857
36,59858
17,59859
23,59860
2,59861
15,59862
202,59863
288,59864
84,59865
1,59866
15,59867
118,59868
12,59869
117,59870
95,59871
189,59872
125,59873
106,59874
103,59875
176,59876
44,59877
28,59878
93,59879
28,59880
199,59881
39,59882
31,59883
119,59884
140,59885
6,59886
53,59887
5,59888
3,59889
1,59890
14,59891
147,59892
21,59893
118,59894
6,59895
46,59896
72,59897
188,59898
1,59899
91,59900
101,59901
49,59902
200,59903
7,59904
298,59905
1,59906
40,59907
225,59908
21,59909
6,59910
18,59911
41,59912
111,59913
3,59914
42,59915
84,59916
64,59917
1,59918
87,59919
6,59920
78,59921
140,59922
60,59923
68,59924
752,59925
68,59926
10,59927
82,59928
5,59929
86,59930
2,59931
232,59932
6,59933
1,59934
12,59935
7,59936
10,59937
3,59938
41,59939
69,59940
8,59941
1099,59942
10,59943
182,59944
1,59945
299,59946
46,59947
11,59948
236,59949
6,59950
33,59951
11,59952
16,59953
57,59954
24,59955
1,59956
127,59957
1,59958
181,59959
48,59960
40,59961
3,59962
117,59963
9,59964
0,59965
37,59966
40,59967
17,59968
104,59969
167,59970
312,59971
28,59972
104,59973
0,59974
4,59975
65,59976
89,59977
8,59978
71,59979
136,59980
116,59981
94,59982
0,59983
23,59984
1089,59985
2,59986
5,59987
3,59988
19,59989
28,59990
368,59991
29,59992
610,59993
148,59994
19,59995
118,59996
54,59997
339,59998
22,59999
183,60000
43,60001
35,60002
4,60003
7,60004
19,60005
119,60006
233,60007
198,60008
108,60009
1,60010
20,60011
77,60012
78,60013
5,60014
29,60015
7,60016
28,60017
180,60018
9,60019
6,60020
74,60021
38,60022
