journal_id,journal,journal_embedding_0,journal_embedding_1,journal_embedding_2,journal_embedding_3,journal_embedding_4,journal_embedding_5,journal_embedding_6,journal_embedding_7,journal_embedding_8,journal_embedding_9,journal_embedding_10,journal_embedding_11,journal_embedding_12,journal_embedding_13,journal_embedding_14,journal_embedding_15,journal_embedding_16,journal_embedding_17,journal_embedding_18,journal_embedding_19,journal_embedding_20,journal_embedding_21,journal_embedding_22,journal_embedding_23,journal_embedding_24,journal_embedding_25,journal_embedding_26,journal_embedding_27,journal_embedding_28,journal_embedding_29,journal_embedding_30,journal_embedding_31,journal_embedding_32,journal_embedding_33,journal_embedding_34,journal_embedding_35,journal_embedding_36,journal_embedding_37,journal_embedding_38,journal_embedding_39,journal_embedding_40,journal_embedding_41,journal_embedding_42,journal_embedding_43,journal_embedding_44,journal_embedding_45,journal_embedding_46,journal_embedding_47,journal_embedding_48,journal_embedding_49,journal_embedding_50,journal_embedding_51,journal_embedding_52,journal_embedding_53,journal_embedding_54,journal_embedding_55,journal_embedding_56,journal_embedding_57,journal_embedding_58,journal_embedding_59,journal_embedding_60,journal_embedding_61,journal_embedding_62,journal_embedding_63,journal_embedding_64,journal_embedding_65,journal_embedding_66,journal_embedding_67,journal_embedding_68,journal_embedding_69,journal_embedding_70,journal_embedding_71,journal_embedding_72,journal_embedding_73,journal_embedding_74,journal_embedding_75,journal_embedding_76,journal_embedding_77,journal_embedding_78,journal_embedding_79,journal_embedding_80,journal_embedding_81,journal_embedding_82,journal_embedding_83,journal_embedding_84,journal_embedding_85,journal_embedding_86,journal_embedding_87,journal_embedding_88,journal_embedding_89,journal_embedding_90,journal_embedding_91,journal_embedding_92,journal_embedding_93,journal_embedding_94,journal_embedding_95,journal_embedding_96,journal_embedding_97,journal_embedding_98,journal_embedding_99,journal_embedding_100,journal_embedding_101,journal_embedding_102,journal_embedding_103,journal_embedding_104,journal_embedding_105,journal_embedding_106,journal_embedding_107,journal_embedding_108,journal_embedding_109,journal_embedding_110,journal_embedding_111,journal_embedding_112,journal_embedding_113,journal_embedding_114,journal_embedding_115,journal_embedding_116,journal_embedding_117,journal_embedding_118,journal_embedding_119,journal_embedding_120,journal_embedding_121,journal_embedding_122,journal_embedding_123,journal_embedding_124,journal_embedding_125,journal_embedding_126,journal_embedding_127
1780,2010 2nd IEEE International Conference on Information Management and Engineering,0.08322117,2.3358035,-1.3029099,-0.282843,-0.70325714,-1.6163307,-0.09525589,-0.8618984,-0.27497423,0.14597414,0.10582713,-0.7950377,0.4534665,-0.33979815,-0.61580396,-0.4158215,0.3890877,-0.94035405,-0.4333043,-0.35429904,-0.10039325,0.12539262,0.2485887,0.12862942,-0.676619,-0.105373,0.42434844,-0.094258934,0.4066586,-0.039952084,0.28891894,-0.36205664,-0.11790108,-0.2574625,0.28901443,-0.43054393,0.025623959,0.61562127,0.094570786,-0.80300814,-0.08506711,0.59405714,0.026149444,0.19538823,0.5957616,0.115045875,0.19435391,-0.26887208,0.21359052,-0.3044263,0.53125054,0.18790293,0.2850217,-0.041984044,0.15631157,-0.10254839,0.099499084,-0.22766963,0.44532472,0.15210336,-0.07324465,0.016969115,-0.103089824,0.08394616,0.4800307,0.1530227,0.027706506,-0.067877404,0.1341307,0.22541215,-0.387697,0.27739778,0.33377558,-0.30040562,0.110900484,0.713385,-0.0734398,-0.37483367,0.29094544,0.14984606,0.0963237,-0.2165665,0.05885272,-0.07890381,-0.18107444,-0.13737524,0.35844275,-0.2107556,0.43593857,-0.36989293,-0.23024045,-0.09996726,-0.028559167,-0.14085013,0.14583641,-0.46492943,0.49430084,-0.17066042,0.52591985,-0.21106294,0.09206663,-0.14085267,-0.19233504,-0.0870729,-0.28592634,-0.17388253,0.21885504,0.17073816,-0.22775424,-0.065215774,0.2301987,0.09797361,-0.074017674,0.23301695,0.16397087,-0.17664976,0.058080398,0.032551475,0.025547214,-0.20910782,-0.033190746,-0.19327831,0.26794633,-0.12227467,-0.13559163,-0.015847424,-0.011701749,0.16749302
1779,Computers & Chemistry,0.76533026,-1.3560828,0.5388966,0.76785177,-1.2175101,-2.0220401,-0.4583129,0.46759462,0.7453866,-0.20247579,0.7562393,-0.011103602,0.096570954,1.4563599,0.24872646,0.05831001,-0.08453364,-0.13655369,-0.72607017,0.41990155,0.91980726,-0.0038443552,-0.98055005,0.14886273,0.42008528,-0.13369577,-0.18363765,-0.23257089,-0.2122166,0.35336733,0.09657584,0.32041803,0.35171685,-0.67817736,-0.15933827,1.3868713,-0.8403989,-0.050284747,0.3151878,-0.3612239,0.15684918,0.6854154,-0.5832545,-0.23826405,0.49684295,0.27988422,0.026397754,0.34697786,0.22768147,-0.07463553,-0.011732907,0.9438976,0.42186666,-0.79642373,-0.11481508,-0.6857451,-0.78083134,-0.17806125,-0.1523204,-0.20117508,-0.747009,0.45208022,0.11526026,0.57726705,-0.038922276,-0.3196407,-0.014468029,0.5898057,-0.27357656,0.31576374,-0.040733807,-0.24774642,-0.37037665,0.23919193,-0.46993762,0.42235708,-0.02416333,-0.044129655,0.65445554,0.10155336,0.6525899,0.0630628,0.07472852,-0.9942252,-0.36423913,0.06377478,0.017378205,0.015132232,0.22499119,0.30117264,-0.26380405,0.31273293,-0.16050613,0.4433368,-0.16052715,-0.124069035,-0.05305183,-0.072594345,-0.078973666,-0.27796152,-0.24871269,-0.26631716,-0.12183905,-0.43187013,0.24473947,-0.018221248,-0.097091764,-0.046568457,-0.17196828,-0.2534125,0.30344293,0.101391576,0.18390138,-0.15154617,-0.0037524358,-0.09722616,-0.14162154,-0.13770464,-0.114877254,-0.74524325,0.36517167,0.50359446,0.14052622,0.33714935,0.42384622,0.061069936,-0.3566977,-0.0022421496
1778,Critical Reviews in Microbiology,-3.4744906,-0.49028808,-0.26283714,-0.7238411,-0.43089756,-0.45341966,1.2273551,0.93007994,-0.046611317,-0.462209,-0.73612094,-0.3441706,0.58132297,0.83834636,-0.26722026,0.35297725,1.3882911,0.33540148,-0.62004817,-1.4822329,-1.6035497,-0.07469961,-0.63035697,0.56873673,-0.63793814,-0.78969944,-1.3470358,-0.018457292,-0.23754334,-0.70694876,-0.7306988,0.54633236,-0.258804,1.1964864,0.16049248,0.73569244,0.11181618,0.15672371,0.15117277,0.020947201,-0.8761506,0.33429566,-0.48883983,-0.36082882,0.25857773,-0.14815407,0.5407699,-0.33967927,-0.74773544,0.46558362,-0.26165432,-0.17442378,-0.0564293,0.12003683,0.21383901,-0.24322344,-0.6221467,0.13291511,-0.23788598,-0.22329453,-0.51163447,0.27543426,0.007239217,0.35713273,0.24043085,-0.16476776,0.24837269,-0.34456447,-0.81224453,0.044221878,-0.26533443,-0.078158505,0.44728827,-0.041208062,-0.12179132,0.1537386,0.00095244363,-0.15206005,0.3799682,-0.15445404,0.10167795,0.5554903,-0.19237372,0.49426633,-0.11075107,-0.068018936,0.20248596,-0.23007374,-0.16164096,-0.10790896,0.017261844,0.24142256,0.032196455,-0.017461313,0.021904279,-0.31844422,-0.21788372,0.29605836,0.057535212,-0.35717967,0.29133826,-0.34267864,-0.06564068,0.08607033,0.19592422,-0.1114554,-0.38173643,0.5151932,0.017653363,0.042289298,0.08224128,-0.13575397,0.10188646,0.04747592,0.00059054553,0.45636818,0.21721898,-0.26669258,0.0011690663,-0.017879577,0.15591088,0.036572326,0.22656487,-0.4068405,-0.11935781,-0.0893568,0.03135782,-0.05701058
1777,Sol-Gel Processing for Conventional and Alternative Energy,0.79462934,-0.6295967,-0.25638658,-0.46056643,-1.2914028,0.98277783,-1.7910802,-0.028580705,1.1628032,-0.4388849,-0.6618485,1.544265,-1.1128463,0.07072698,-0.5524776,-0.6489216,-0.98059905,-0.34639555,0.44387412,-0.6317767,-0.4356741,0.6442331,0.2000709,-0.06931873,0.6975872,-0.17802037,0.18392313,0.48438612,-0.19666794,-0.24132985,-0.64401394,-0.6727447,0.076222785,-0.31760392,0.26352948,-0.0063029914,0.4916969,0.34144157,-0.33882788,0.17056265,-0.009610014,-0.5549333,-0.72622514,0.36734697,0.014875687,0.23946264,0.13416204,0.58839756,-0.69524896,0.07270067,0.45681486,0.20364942,-0.16741762,-0.27849287,-0.32735953,0.2858334,0.19990818,0.42115438,-0.4662767,-0.028528726,0.016304249,-1.1861632,-0.2971904,-0.71625835,0.32507148,-0.01907481,-0.296123,0.2330082,-0.4091971,0.5666123,-0.076234035,0.33925673,-0.42466617,-0.48924658,-0.27577412,0.60419613,-0.15805395,-0.13515545,0.082083315,-0.46917695,0.59285504,-0.5154237,0.7665973,-0.22744763,-0.074476175,-0.13062632,0.20689902,0.2864658,0.023876,-0.42931622,0.30961362,-0.49959406,0.2471985,-0.08023313,-0.30557474,-0.029753784,-0.00072019437,0.4234653,0.18441823,0.019286878,-0.17440744,-0.5946864,0.17687069,-0.46096185,0.035849776,-0.3373647,-0.12701157,0.5179712,-0.04109362,-0.21795544,-0.8347482,-0.018396711,-0.043866567,-0.24056463,-0.18605289,0.082412764,0.1714875,0.473245,0.17802335,-0.037035875,-0.2068094,-0.2248583,0.21136312,-0.13777916,-0.36312717,0.39132997,-0.0719281,-0.42565325
1776,"African Journal of Traditional, Complementary and Alternative Medicines",-2.3557496,-0.6491121,-0.9048461,-0.61884546,1.629587,-0.35448077,-0.34266394,-1.170316,-0.58809483,-0.4118085,-0.7305378,0.45299894,0.46328342,0.30607587,1.0337352,-0.9870848,-1.1610824,-0.22803518,0.24865822,0.616163,0.30268818,-0.13262804,-1.0149807,-1.283936,0.24799483,-0.66231644,0.14711739,0.7228247,1.215113,-0.1428411,-0.7246782,-0.21353391,0.21287338,-0.47806334,0.848998,0.85518235,0.5776045,0.12208111,-0.784816,0.14596109,0.5933851,0.8077964,-0.03635211,0.3663766,-1.0857735,-0.72615415,0.17338534,0.3421983,0.34599945,0.55184495,-1.429576,0.8294766,0.07958499,0.6989166,0.030161532,0.3125652,-0.27354842,0.42948905,-0.12513994,0.014372792,-0.010088473,0.8348631,0.18661873,-0.08349334,-0.3531743,0.040068194,0.0016039577,-0.09061169,-0.538513,0.418639,0.01056459,-0.1414497,0.3114471,0.22990148,0.03859797,-0.082724415,-0.79996437,-0.26926088,-0.10558871,-0.7573934,-0.4359628,0.44276452,0.7186924,0.92998415,-0.34710598,0.13278744,0.36236894,-0.008640129,0.010065843,-0.019578286,-0.107368454,-0.034544975,-0.3836039,0.37160486,0.40139416,-0.18285821,-0.4002842,0.0960055,0.11093917,0.63108367,0.43932924,-0.47271264,-0.39422214,0.2765662,-0.52595973,-0.013901651,0.02858866,0.35654813,-0.5791649,-0.38933343,0.52340096,0.17476118,0.29825997,-0.24747571,-0.42938986,-0.36047778,-0.084313184,0.10763427,0.0072526583,-0.054293238,-0.22891267,-0.08984918,0.117121,0.13766007,0.090031534,-0.16516344,0.26075163,0.10518783
1826,BioTechniques,-1.4808505,-0.6209582,0.7950161,-3.0257351,-1.0151064,-1.2347717,-0.40751082,0.90781444,-0.5122865,-1.1279613,0.26436067,0.47052884,1.2666126,-0.57669777,0.8856565,-0.17457373,-0.2909799,-0.30431172,0.5280179,0.09655982,0.81423587,0.30855554,-0.31292197,0.22437105,0.5874953,-1.1093087,0.00036375385,-0.91855365,-0.2965223,-0.012374645,-0.019718021,-0.11524614,0.88384473,0.2614425,-0.7231428,0.15015951,-0.21690722,0.023599774,0.010833651,0.39262706,0.57192993,-0.08311128,0.6948176,-0.5993224,-0.049601335,-0.22358072,-0.5290633,-0.41271046,-0.5247005,0.10533639,-0.0065475474,0.07921015,0.07577969,0.29282537,0.39983648,0.102481194,-0.01026336,-0.12004578,-0.25882524,0.09026991,0.09606522,-0.4560416,0.25035334,-0.11813147,-0.2950196,-0.1861172,0.18968096,-0.030854613,1.0197647,0.110496104,0.29710567,-0.19340007,0.07223376,-0.16726899,-0.44643825,0.29574794,0.12210686,0.02184109,0.07239252,-0.15685877,0.0014878565,0.16978408,0.13972123,0.13144304,0.032174315,-0.27544573,-0.21983902,0.38995928,-0.28084254,-0.26628387,0.11220951,-0.025199216,-0.0236588,0.05829712,0.22113536,0.059336197,-0.07940328,0.14167883,-0.101268254,-0.011304839,-0.1765005,0.15034005,0.1743943,0.19121192,-0.066187456,0.15362978,0.045538098,0.061969306,-0.044743065,0.32210648,0.27643234,-0.10220611,-0.18290849,0.15063247,0.13658912,0.40227008,-0.01673735,-0.11838021,0.010763823,0.30296537,-0.02979906,-0.08212227,0.03909991,0.0403543,-0.051198877,0.02906492,-0.15312679,-0.015353255
1792,Chemistry and Physics of Lipids,0.0043124664,-2.8299325,0.28851417,1.0501087,-0.49038416,0.20144287,-0.83092004,0.76067364,1.2017742,0.5428259,-0.23941818,0.12738349,-0.53876126,-0.46715927,-0.6587114,-0.78521705,-0.4650688,-0.35786018,1.0969795,1.0735788,-0.85243016,0.2671154,0.9385314,0.6688507,-0.2559238,-0.059087016,1.055028,0.011464232,-0.17205565,0.35741624,0.16533397,-0.06988293,-0.7726495,-0.20385104,-0.22335595,-0.38096413,-0.13768648,0.03196978,-0.08537741,-0.6737117,-0.5985152,0.329121,-0.53137535,0.4006536,-0.16472222,-0.30473316,-0.47504523,-0.46062562,0.035190515,0.939905,0.044462446,0.39871138,-0.9371086,-0.2942279,-0.08913113,0.43289477,-0.79747015,0.5954327,0.4714724,-0.041087512,-0.35118568,-0.18451378,-0.027522996,-0.47850144,-0.11334518,-0.07117851,0.23430052,0.9407706,0.20008262,-0.14746572,-0.6352067,0.7707938,-0.26030886,0.28652886,0.08782104,-0.3215722,-0.21350203,0.041235365,-0.09585834,0.43828782,0.00973259,0.94842815,-0.4516607,-0.07124355,-0.10216854,-0.77877086,-0.10463006,0.13096718,0.20235123,-0.13915439,-0.026169445,0.9679609,0.16974606,-0.12821727,-0.640842,-0.27677697,-0.31459334,0.51438564,-0.42447528,0.40374124,-0.41207805,-0.4276737,-0.5551952,0.29130217,0.43053716,0.8672859,0.10338194,0.29118153,-0.07304436,0.52087814,0.327282,-0.17006052,-0.075536676,-0.32757148,0.21994577,-0.53482795,0.12014179,-0.0860694,-0.1858854,0.62268806,0.25275418,0.29593924,0.15172313,-0.018023541,0.33655095,-0.15492411,-0.15037917,-0.41550052
1827,Smart Materials in Medicine,0.63585395,-1.1543882,-0.4310397,-2.168392,1.0979275,-0.99891233,0.279364,0.753669,1.735126,-0.9657832,-0.81240433,0.2775866,0.2565802,1.0731087,0.6600351,0.2969527,-1.6820468,-0.40597436,0.41825816,1.2481691,0.33875594,-0.46413937,-0.4003115,-0.555145,0.47187042,-0.32065007,0.90231085,-0.10213455,-0.79787046,-0.54392236,0.22306512,0.78801185,0.7548212,-0.055111673,1.1536561,0.6661517,0.441845,-0.2461777,0.1937638,-0.76916593,-0.6336669,0.7957013,-0.0782178,0.15066782,0.34068707,0.30668727,-0.13359076,0.5194336,0.1223358,-0.17179103,-0.05058202,-0.050190583,0.24265768,0.032615386,-0.14935198,-0.45014334,0.062674604,-0.7582316,-0.3017206,0.12420805,0.0696181,-0.71563065,-0.049613934,-0.12583794,0.6394188,0.113010935,0.1532826,0.23840614,-0.4271303,0.13776903,0.48058662,0.25882003,0.23575258,0.5656178,0.32199365,-0.3592964,0.2265233,0.033358153,0.08895902,-0.4282961,-0.08543178,-0.2146714,-0.02800635,-0.13125713,0.08165864,-0.072301134,-0.10570214,0.25915807,0.5535996,-0.26807734,0.39537913,-0.114454284,0.41414174,0.1814708,-0.0142669,-0.44965014,0.16162288,0.06819179,-0.08608808,0.12922461,0.3021711,-0.29531768,0.1001098,0.3994372,-0.0932593,0.079692125,-0.03179075,-0.39182347,0.030576881,-0.3626115,0.10438356,-0.2537214,-0.3804237,0.009890277,-0.17838468,-0.027925631,0.087983385,0.06400969,0.07754426,0.051022362,0.2687118,0.26634234,0.61863637,-0.6691648,0.4486824,0.045811594,-0.06274641,-0.3517126
1864,2013 Seventh International Conference on Sensing Technology (ICST),-0.19813007,1.0395168,-1.3836527,0.008302984,-1.0393771,0.22195944,1.0882798,-1.130673,0.86974627,-0.7422002,1.1387837,0.29886234,0.61303455,-0.2804261,-0.8017697,-0.27518994,0.27081826,-0.4109066,0.45805335,0.4597882,0.17775322,-0.32048786,0.87595546,0.39905185,0.4295417,-0.38471207,-0.25737765,0.19982989,-0.45967603,-0.48194158,-0.09473005,0.4238778,0.33142886,0.36294886,-0.20483118,-0.2883765,0.2707049,-0.30791327,0.27787015,-0.19580224,-0.23187886,-0.18783249,0.39499757,-0.03636584,-0.08120007,-0.07445402,-0.20477518,1.0031303,0.2722053,0.23387867,0.35316345,0.074682355,0.27433506,0.1322256,-0.28361458,0.039823055,0.6099551,-0.48554373,0.33315602,0.07953503,0.03884951,-0.53309256,-0.55964947,-0.2606701,0.44964495,-0.06605548,0.11435421,-0.17817871,0.14339419,0.012362151,0.1534593,0.20872615,-0.27281675,-0.60088503,-0.29896444,-0.28895837,-0.20492047,-0.06485702,-0.063258454,0.01953943,0.21012838,-0.4142249,0.2258943,-0.1159135,0.219548,0.11081545,-0.09285017,-0.19669318,-0.41579354,-0.51172936,-0.5407425,-0.4648393,0.13736714,0.22097361,0.34717065,-0.017411994,0.28018862,0.2186941,0.18125767,-0.30653054,-0.44574064,-0.34499,-0.10011689,-0.44224504,-0.25224918,0.04770778,0.22036247,0.069738284,-0.361799,-0.3463971,-0.12055549,-0.1374609,-0.013532709,-0.030525317,-0.23288506,-0.15366845,0.0019446423,-0.13680652,0.34122232,0.20913482,-0.11379205,-0.17937799,0.23111486,0.31788978,-0.021293435,-0.18498197,0.16058132,-0.005903987
1879,Biometals,-1.1378874,-2.7513514,0.9986827,-0.8632259,-0.5127379,1.6611603,0.0035321785,1.5651872,-0.09320735,-1.1021214,-0.39480686,-1.042918,0.8444808,-0.31335083,-0.33931416,0.32089707,-0.41293064,0.43175864,0.60814506,0.16350748,0.931578,0.39230353,0.44193977,1.0746984,0.7348627,-0.93037164,0.6713347,-0.3003959,-0.008123263,-0.71656036,0.59996444,-0.4757944,-0.047749683,0.9659209,-0.91626364,-0.33749285,0.2974438,-0.79257256,0.15300658,0.13777645,0.46897566,0.38195243,-0.16798349,-0.4918887,-0.70524365,-0.27117494,-0.04054512,0.03977105,0.32480296,0.010189027,-0.3312505,0.046655502,-0.009980502,0.69076747,0.13357376,0.39929783,-0.12818336,-0.019066598,0.12262567,0.19672012,0.50074506,0.057988837,-0.38859335,0.19267799,-0.33818752,-0.036141057,0.083875105,0.18573762,0.16582823,-0.34263355,-0.38977748,-0.24776006,-0.21281,-0.3995129,0.21638253,0.02497088,0.11441665,0.78084385,-0.14554068,-0.3590396,0.5531549,0.5786834,0.112562776,0.32143864,0.34277517,0.20821624,-0.0021003983,0.24697725,0.07567781,0.09941322,0.6673001,0.6259483,-0.09179092,0.20870543,-0.2945883,-0.0018282272,0.08620877,0.40419388,0.2540799,-0.42290634,-0.08339327,0.56409013,-0.28306022,0.109220795,-0.021260157,0.19525279,-0.2318996,0.073520064,0.46468097,-0.31527942,-0.09690068,-0.043090023,0.052718032,0.38357598,-0.059202146,-0.23826356,0.0015866255,0.11166702,-0.17785661,0.17378616,0.23110795,0.2363533,0.2725053,-0.111470394,-0.16483161,0.086348936,0.15409715,-0.28178295
1878,Journal of Coal Science and Engineering (China),0.470731,1.8911192,1.921194,1.0938164,0.37319747,-1.2723376,-0.4722297,0.14847791,-0.5167734,-1.042876,1.0636721,0.5047419,-0.6797971,-0.71349025,-0.5782236,-0.0403341,1.1095704,0.94391495,0.34749413,0.58456576,-0.12508619,0.06855614,-0.24441586,0.28423822,-0.7314941,0.572975,-0.3576925,-0.5925147,0.38959217,-0.21598105,-0.6009213,0.26399854,0.79156697,0.46696758,-0.16941354,-0.29493544,-0.0916275,0.70802736,0.035206374,0.6894387,1.2679782,1.0810549,-0.94389015,0.81740963,-0.4237873,-0.26175925,0.33920613,0.3769198,0.04416565,0.94970167,1.019021,0.18686287,0.05642053,0.48436826,-0.10788244,-0.39629245,0.1674175,0.050744176,-0.15502338,-0.08638165,0.41498616,-0.5554074,0.5006775,-0.47712836,0.27817705,-0.24655089,-0.16831462,0.4400355,0.14740087,0.14550821,-0.24302016,0.5399075,0.04461204,0.03209787,-0.40475246,-0.6240814,-0.13998796,-0.01257833,-0.5547964,-0.24417461,0.00061925984,0.3070346,0.35513905,0.6368814,-0.24072567,0.055750534,-0.42520934,0.29686177,0.3384967,-0.09046525,0.25472674,-0.41644725,-0.24148992,0.052923623,-0.35402292,-0.20782611,-0.062189452,-0.22302762,0.29162192,0.06448542,0.23774041,0.46982926,-0.17882733,-0.047803678,0.20447764,-0.2536319,0.18731129,0.23042247,-0.3074116,0.25656188,0.045750964,-0.073588386,-0.48072946,0.27978992,-0.26309416,0.07594155,-0.12794651,-0.31536713,-0.12689188,-0.013465085,-0.39201337,-0.056395195,-0.0026710427,0.30509716,-0.25016782,-0.09322217,-0.30800265,0.10961712
1877,Analytica Chimica Acta-X,-2.5071704,-0.21252215,-1.8448914,0.72883105,0.6457782,1.4349473,-0.54961485,-0.4532743,0.48179054,-0.47741115,0.56093776,-1.3777077,0.7003458,0.5082288,-0.2859589,-0.29330438,-0.82951564,0.89830345,0.7850766,-1.0287533,0.9320643,-0.2719837,-0.22162814,-1.3215092,-1.0727868,2.0131059,0.21240124,-0.21771185,0.48260915,-1.4726074,-0.35458142,0.3033503,-0.72752726,0.7627598,-0.55631584,0.6827313,0.30230176,0.25583065,-0.28184342,-0.9912052,0.25564545,0.5436991,-0.37273133,-0.0866983,0.038884163,0.08868671,-0.8336891,0.14856774,-0.33399743,0.2883424,0.23677671,0.111095905,0.84574294,-0.033259124,-0.092127725,-0.3385891,0.5779736,0.2317465,-0.3126906,0.43201402,-0.06645459,0.07321776,0.65062547,-0.58740026,0.433633,-0.026073653,-0.037907157,-0.19867672,-0.030865116,0.3678862,-0.06420077,0.18416436,-0.47967824,0.7381445,0.31839144,0.26370257,0.4464747,-0.024889227,-0.7301994,0.86514616,-0.08887547,0.45374876,-0.1745627,0.16698952,0.12319108,-0.12240909,-0.22544949,-0.5125221,0.37937254,-0.08593497,0.05923831,-0.18815865,-0.4590548,0.60347915,0.49481916,-0.21616441,0.13656336,-0.5866851,0.0041211103,-0.020264184,0.09809738,-0.43380255,0.1808351,0.03289564,-0.04740593,-0.2105186,0.13459475,-0.19031222,0.44139218,0.25816745,-0.086751625,-0.23729008,-0.12375972,0.19850838,0.008696284,-0.23874405,-0.36415792,0.15224591,0.13780566,0.2632029,0.283762,0.10167718,0.13935645,-0.30839083,-0.2378823,-0.0037991574,-0.41479814,-0.03883064
1876,Green Methods for Wastewater Treatment,-1.2756273,0.19951558,3.1395903,-1.9070671,0.010320843,0.94172865,-0.29315618,-1.3116845,1.5801322,0.9524318,0.42992604,1.7475524,-0.5575329,0.87344736,-0.33675703,-0.12016535,0.48048353,0.84586173,-1.0562251,-0.791385,-1.5964466,0.08463826,0.5209476,-1.7099539,0.76624715,-0.40750828,-0.5782916,-0.59504014,-1.1703997,-0.20227818,1.0648311,0.3251725,0.76835597,-0.08759117,0.8142422,-0.2014747,0.6739933,-0.70148456,-0.19268602,-0.70206314,-0.6821663,-0.76103455,0.5613636,0.7974458,0.02836661,-0.35948154,0.28508162,0.4633707,-0.8465537,0.012095299,-0.6251482,0.069686055,-0.42264873,-0.22971824,-0.36476687,-0.1908627,-0.717892,0.34111553,-0.47623402,0.11391075,-0.27434024,-0.07720146,-0.21878052,-0.20837007,0.18753134,-0.18368398,0.20646456,-0.14821441,0.7182435,0.3555814,0.15343933,-0.53811586,-0.54810554,0.17488243,0.42215395,-0.08578224,-0.49772853,-0.2243087,0.3494328,0.20559163,-0.20655355,0.25404376,-0.1598051,-0.453898,-0.024452923,0.14298718,-0.079012506,0.4343557,-0.30105507,0.42467812,-0.044596728,0.037142754,0.3885952,-0.22316691,-0.28508264,-0.18252645,0.029149532,-0.023764638,0.50154024,0.3184379,0.007616609,-0.016470734,-0.20683204,-0.05176788,0.115859024,0.0052683563,-0.060987268,0.024302969,-0.15902786,-0.19035965,-0.101235375,0.0045586308,-0.20847578,-0.057553917,0.05873646,0.3401116,-0.096151404,0.00075431715,0.0072532236,0.12701105,0.35583872,-0.3927707,0.049487185,0.112049416,-0.09587865,0.17547506,-0.121826336,-0.1147139
1875,Green Photocatalysts for Energy and Environmental Process,0.55507535,0.6697236,1.9899654,-0.76610416,-2.6178977,2.2401073,-1.0809858,-0.4797535,-0.031804536,0.011606863,0.123007625,1.8682312,1.241001,-0.30317888,-0.6628707,1.9571804,0.07202965,-0.5285771,-0.7514346,0.23913176,-0.02855395,-1.5053681,0.62966734,-1.018169,0.03629893,0.21267031,0.87245417,-0.6636033,-0.8504676,0.15442574,0.6568966,0.84456205,0.25550428,-0.18895766,0.80873597,0.09727031,0.15493043,0.20484285,0.19886172,-0.22322728,-0.42299017,-0.06362719,0.77300817,0.5374423,0.26347038,0.08076554,-0.24592759,-0.8291234,-0.72677356,0.44457144,-0.319881,-0.2944138,0.43071628,-0.051110726,-0.3751954,0.18722034,-0.36780274,0.06795272,0.3369774,0.015602931,-0.20914768,0.14908278,0.13949618,-0.12316796,-0.11249525,0.027954955,0.15787855,-0.7499696,0.3381375,-0.34628147,-0.12290046,-0.27104875,-0.33842885,0.06584309,0.28832635,0.1906781,-0.76860195,-0.09837196,-0.058074307,-0.052291367,-0.07133563,0.18995051,0.25946683,-0.12799525,0.24419041,-0.35767767,-0.42966187,-0.009545435,-0.1066597,0.23264569,-0.056605875,0.13443643,0.22750978,0.031572953,0.072482854,-0.1730037,-0.20305383,0.30213407,0.3754987,0.5981182,-0.044026192,0.44980928,0.32600823,-0.3019496,0.015548052,0.14476597,-0.21518387,-0.056062486,-0.09702247,0.084417336,-0.1859873,0.12314254,-0.21210234,0.07003327,0.026856873,0.30591825,-0.28530526,0.07452829,0.09334847,-0.016240114,0.44074583,-0.35951364,0.09916823,0.16669297,-0.20628698,-0.027745837,0.056899495,-0.09249177
1874,Physics of Fluids,1.8395092,-0.5234883,-0.3348976,2.1609182,0.23837326,0.91469413,-0.38509592,1.7443308,2.1431696,2.2256422,-0.00648801,0.13846608,-1.9460804,-0.66650426,0.5216339,-0.75959265,0.10191741,0.8335502,-0.356463,-1.2759455,-1.4139493,0.798764,-0.3315201,-0.16970268,-0.14169501,-0.8014418,0.34532002,0.2985243,0.4841392,1.1237547,-0.7186265,0.16529657,0.3629606,-0.4470853,-0.21697421,0.4340632,0.28563982,-0.2796597,-0.4988851,0.3784272,-0.3791318,-0.21822484,-0.49069846,0.7739451,0.82020867,-0.6614944,-1.1005641,-0.55415773,-0.67487603,0.8208187,-0.47211745,0.38857868,0.022668567,-0.9680094,-0.10259521,-0.3706549,-0.7058021,0.3182063,0.29390767,0.1272556,0.30349165,-0.41786286,-0.09881779,-0.72758853,0.51951265,0.08169325,-0.35220262,-0.3174172,0.20758791,-0.087977625,-0.054109428,0.40642244,-0.19718635,-0.7335223,-0.41092512,-0.4773188,-0.64869285,0.4738891,0.07518733,-0.40446445,-0.8246165,0.009712161,-0.6732973,-0.23021945,0.3394883,-0.005990897,-0.39591166,0.15717587,-0.032461736,-0.37632304,-0.4234596,0.30557644,-0.052290156,0.13899307,-0.3057757,-0.2487987,-0.26185226,0.06294335,-0.29999533,0.14971249,0.41332144,0.23389454,-0.4013466,0.567576,0.5915334,0.09817808,0.37886786,-0.28441235,-0.31808555,-0.1610881,-0.08034971,-0.18745361,-0.31408954,0.33201098,0.090681024,-0.10027029,-0.17021307,-0.08269283,-0.1872508,-0.27707434,0.164001,0.19629565,-0.083317325,-0.28075734,-0.044147756,0.03769647,-0.12160649,0.13941124
